index,ZIPCODE,AGE,EJECTION,DRIVER_ACTION,BAC_RESULT,UNIT_TYPE,VEHICLE_YEAR,VEHICLE_TYPE,TRAVEL_DIRECTION,MANEUVER,FIRST_CONTACT_POINT,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,STREET_DIRECTION,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR,FATAL_DEGREE,SEX,INTERSECTION_RELATED,HIT_AND_RUN,REPORTYPE,DAMAGE_COST,FATAL_COND
117595,60042,28.0,0.0,0.0,0.0,1,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,3.0,0,1,0,0,3,4
117596,60042,28.0,0.0,0.0,0.0,1,2013.0,1,4,1,3.0,30,1,1,1,1,1,1,1,1,-1,2,3,15,3,7,2020,3.0,0,1,0,0,3,4
118016,60637,58.0,0.0,0.0,0.0,1,2017.0,1,1,1,2.0,30,1,1,1,2,3,4,1,1,0,1,2,3,3,7,2020,0.0,0,1,1,0,1,3
118036,60656,45.0,0.0,12.0,0.0,1,2013.0,1,4,3,1.0,30,1,1,1,1,11,2,1,1,0,2,2,8,3,7,2020,0.0,1,1,0,1,3,4
118038,60050,23.0,0.0,0.0,0.0,1,2013.0,1,4,3,1.0,30,1,1,1,1,11,2,1,1,0,2,2,8,3,7,2020,0.0,0,1,0,1,3,4
118123,60624,41.0,0.0,1.0,0.0,1,2013.0,2,4,3,4.0,25,1,1,1,1,9,0,1,1,0,2,2,13,3,7,2020,0.0,0,1,1,1,1,3
118135,60629,50.0,0.0,0.0,0.0,1,2003.0,1,2,1,1.0,35,1,1,1,1,1,1,1,1,0,3,2,13,3,7,2020,0.0,1,1,1,1,3,4
118136,60629,50.0,0.0,0.0,0.0,1,2015.0,1,1,1,3.0,35,1,1,1,1,1,1,1,1,0,3,2,13,3,7,2020,0.0,1,1,1,1,3,4
118378,60629,36.0,0.0,8.0,0.0,1,2007.0,-1,3,8,1.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0,1,1,1,2,4
118379,60629,36.0,0.0,8.0,0.0,1,2015.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0,1,1,1,2,4
118380,60620,23.0,0.0,0.0,0.0,1,2007.0,-1,3,8,1.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0,1,1,1,2,4
118381,60620,23.0,0.0,0.0,0.0,1,2015.0,1,3,3,2.0,30,1,1,1,1,3,2,1,1,0,1,2,18,3,7,2020,1.0,0,1,1,1,2,4
118462,60153,27.0,0.0,5.0,0.0,1,2018.0,1,1,11,1.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118463,60153,27.0,0.0,5.0,0.0,1,2018.0,1,3,2,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118464,60153,27.0,0.0,5.0,0.0,2,2007.0,1,1,5,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118465,60624,28.0,0.0,0.0,0.0,1,2018.0,1,1,11,1.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118466,60624,28.0,0.0,0.0,0.0,1,2018.0,1,3,2,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118467,60624,28.0,0.0,0.0,0.0,2,2007.0,1,1,5,3.0,35,1,1,1,1,2,2,1,1,0,1,3,19,3,7,2020,2.0,1,1,0,1,3,4
118496,60616,44.0,0.0,0.0,0.0,1,2004.0,1,3,1,3.0,30,2,1,1,1,1,1,1,1,0,4,2,19,3,7,2020,0.0,0,1,1,1,3,3
118497,60616,44.0,0.0,0.0,0.0,1,2020.0,1,4,1,1.0,30,2,1,1,1,1,1,1,1,0,4,2,19,3,7,2020,0.0,0,1,1,1,3,3
118498,60620,20.0,0.0,0.0,0.0,1,2013.0,1,2,1,1.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1,1,1,1,3,3
118499,60620,20.0,0.0,0.0,0.0,1,2013.0,1,2,1,2.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1,1,1,1,3,3
118500,60655,53.0,0.0,0.0,0.0,1,2013.0,1,2,1,1.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1,1,1,1,3,3
118501,60655,53.0,0.0,0.0,0.0,1,2013.0,1,2,1,2.0,35,2,0,1,1,3,2,1,1,0,2,2,19,3,7,2020,0.0,1,1,1,1,3,3
118509,60625,32.0,0.0,2.0,0.0,1,2005.0,1,3,2,7.0,30,2,1,1,4,2,1,1,1,0,3,2,20,3,7,2020,0.0,1,1,1,1,3,3
118543,0,38.0,0.0,2.0,0.0,1,2010.0,3,3,1,6.0,30,2,1,1,2,13,1,1,1,0,2,2,21,3,7,2020,3.0,0,1,1,1,2,4
118545,60628,22.0,0.0,-1.0,0.0,1,2010.0,3,3,1,6.0,30,2,1,1,2,13,1,1,1,0,2,2,21,3,7,2020,3.0,1,1,1,1,2,2
118557,60202,34.0,0.0,0.0,0.0,1,2002.0,2,3,1,6.0,30,2,1,1,2,1,1,1,1,0,1,2,22,3,7,2020,0.0,0,1,1,1,3,3
118614,60617,33.0,0.0,0.0,0.0,1,2016.0,1,3,1,2.0,40,1,1,1,2,3,4,3,1,0,1,2,4,3,7,2020,0.0,0,1,1,1,3,4
118690,0,36.9,0.0,2.0,0.0,1,2011.0,1,2,2,4.0,30,1,1,1,1,5,1,1,1,0,2,2,13,3,7,2020,2.0,1,1,1,0,1,4
118692,60617,26.0,-1.0,0.0,0.0,1,2011.0,1,2,2,4.0,30,1,1,1,1,5,1,1,1,0,2,2,13,3,7,2020,2.0,0,1,1,0,1,0
118796,60610,68.0,0.0,0.0,0.0,1,2018.0,1,4,3,1.0,30,1,1,1,1,1,0,1,1,0,2,2,15,3,7,2020,0.0,1,1,1,1,3,3
118808,60415,29.0,0.0,0.0,0.0,1,2013.0,1,2,1,11.0,30,2,1,1,1,4,10,1,1,0,1,2,18,3,7,2020,0.0,1,1,1,1,3,4
119069,60617,57.0,0.0,0.0,0.0,1,2000.0,1,4,1,12.0,20,2,1,1,2,1,1,1,1,0,1,4,22,4,7,2020,0.0,1,1,1,1,3,4
119100,60617,38.0,0.0,-1.0,0.0,1,2010.0,1,3,2,3.0,30,1,1,1,2,5,0,1,1,0,2,2,21,4,7,2020,3.0,0,1,1,1,3,4
119102,60617,49.0,-1.0,0.0,0.0,1,2010.0,1,3,2,3.0,30,1,1,1,2,5,0,1,1,0,2,2,21,4,7,2020,3.0,1,1,1,1,3,0
119279,60644,36.9,0.0,2.0,0.0,1,1991.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,2.0,1,1,1,0,3,4
119280,60644,36.9,0.0,2.0,0.0,1,2020.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,2.0,1,1,1,0,3,4
119281,32712,42.0,0.0,0.0,0.0,1,1991.0,1,4,1,1.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,2.0,0,1,1,0,3,4
119282,32712,42.0,0.0,0.0,0.0,1,2020.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,3,2,12,2,7,2020,2.0,0,1,1,0,3,4
119756,60615,20.0,0.0,1.0,0.0,1,2002.0,1,4,2,3.0,30,1,1,1,1,2,0,1,1,0,4,2,18,5,7,2020,0.0,0,1,1,1,3,4
119761,55411,23.0,0.0,3.0,0.0,1,2006.0,3,4,1,1.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119762,55411,23.0,0.0,3.0,0.0,1,2008.0,1,3,4,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119763,55411,23.0,0.0,3.0,0.0,2,1999.0,1,2,5,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119764,60636,69.0,0.0,0.0,0.0,1,2006.0,3,4,1,1.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119765,60636,69.0,0.0,0.0,0.0,1,2008.0,1,3,4,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119766,60636,69.0,0.0,0.0,0.0,2,1999.0,1,2,5,3.0,30,1,1,1,1,2,0,1,1,0,1,3,18,5,7,2020,2.0,0,1,1,1,3,4
119807,60636,36.0,-1.0,2.0,0.0,1,2005.0,1,-1,4,-1.0,35,0,0,1,1,2,2,1,1,0,4,2,18,5,7,2020,1.0,0,0,1,1,3,4
119808,60636,36.0,-1.0,2.0,0.0,1,2010.0,1,2,1,1.0,35,0,0,1,1,2,2,1,1,0,4,2,18,5,7,2020,1.0,0,0,1,1,3,4
119809,60637,18.0,0.0,0.0,0.0,1,2005.0,1,-1,4,-1.0,35,0,0,1,1,2,2,1,1,0,4,2,18,5,7,2020,1.0,0,0,1,1,3,4
119810,60637,18.0,0.0,0.0,0.0,1,2010.0,1,2,1,1.0,35,0,0,1,1,2,2,1,1,0,4,2,18,5,7,2020,1.0,0,0,1,1,3,4
119843,60628,48.0,0.0,0.0,0.0,1,2015.0,2,2,1,4.0,30,1,1,3,4,4,2,1,1,0,4,2,19,5,7,2020,0.0,0,1,1,0,2,3
119941,60629,27.0,0.0,2.0,0.0,1,2010.0,1,2,1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,1,1,0,1,3,4
119942,60629,27.0,0.0,2.0,0.0,1,2010.0,-1,-1,-1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,1,1,0,1,3,4
119943,60629,27.0,0.0,2.0,0.0,1,2004.0,1,3,1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,1,1,0,1,3,4
119946,60629,36.0,0.0,-1.0,0.0,1,2004.0,1,3,1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,1,1,0,1,3,4
119947,60652,62.0,0.0,0.0,0.0,1,2010.0,1,2,1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,0,1,0,1,3,4
119948,60652,62.0,0.0,0.0,0.0,1,2010.0,-1,-1,-1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,0,1,0,1,3,4
119949,60652,62.0,0.0,0.0,0.0,1,2004.0,1,3,1,-1.0,30,2,1,1,1,1,2,1,1,0,1,3,8,4,7,2020,1.0,0,1,0,1,3,4
120178,60619,21.0,0.0,0.0,0.0,1,2014.0,1,2,1,11.0,30,2,0,1,1,2,1,1,1,0,4,2,15,4,7,2020,0.0,1,1,1,0,2,3
120190,60644,64.0,0.0,1.0,0.0,1,2020.0,1,2,7,8.0,30,1,1,2,1,3,0,1,2,0,2,2,15,4,7,2020,0.0,0,1,1,1,3,3
120420,60644,34.0,0.0,1.0,0.0,1,2008.0,1,4,1,1.0,20,1,1,2,1,2,1,1,2,-1,4,2,16,4,7,2020,0.0,1,1,1,1,2,3
120421,60443,23.0,0.0,0.0,0.0,1,2018.0,1,3,1,3.0,30,1,1,2,1,1,2,1,2,0,2,2,16,4,7,2020,0.0,0,1,1,0,3,3
120490,60419,44.0,0.0,0.0,0.0,1,2016.0,2,1,3,2.0,30,1,1,3,1,4,3,1,1,0,1,2,13,4,7,2020,0.0,0,1,1,0,2,3
120510,60659,45.0,0.0,0.0,0.0,1,2008.0,1,1,2,2.0,30,1,0,2,1,2,9,1,2,0,1,2,17,4,7,2020,0.0,1,1,1,0,2,3
120665,60629,28.0,0.0,0.0,0.0,1,2003.0,2,3,1,1.0,30,0,0,2,1,2,2,1,2,0,3,2,17,4,7,2020,0.0,1,1,1,0,2,3
120753,60609,31.0,0.0,0.0,0.0,1,2011.0,1,4,2,6.0,30,1,1,2,2,2,1,1,2,0,2,2,23,4,7,2020,0.0,1,1,1,0,3,3
120867,60612,47.0,0.0,0.0,0.0,1,2003.0,1,2,1,3.0,30,1,1,1,2,2,0,1,1,0,2,2,1,7,7,2020,0.0,0,1,1,1,3,4
120868,60612,47.0,0.0,0.0,0.0,1,2003.0,1,1,2,3.0,30,1,1,1,2,2,0,1,1,0,2,2,1,7,7,2020,0.0,0,1,1,1,3,4
121064,60555,16.0,0.0,0.0,0.0,1,2005.0,1,2,13,9.0,35,1,1,1,3,4,0,1,1,0,2,2,21,4,7,2020,0.0,0,1,1,0,3,3
121065,60555,16.0,0.0,0.0,0.0,1,2012.0,1,2,1,11.0,35,1,1,1,3,4,0,1,1,0,2,2,21,4,7,2020,0.0,0,1,1,0,3,3
121240,45252,38.0,0.0,4.0,0.0,1,2020.0,1,1,1,1.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121241,45252,38.0,0.0,4.0,0.0,1,2011.0,1,1,1,7.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121242,45252,38.0,0.0,4.0,0.0,1,2002.0,1,4,2,8.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121243,60628,18.0,0.0,-1.0,0.0,1,2020.0,1,1,1,1.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121244,60628,18.0,0.0,-1.0,0.0,1,2011.0,1,1,1,7.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121245,60628,18.0,0.0,-1.0,0.0,1,2002.0,1,4,2,8.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,1,1,1,1,3,4
121246,46324,62.0,0.0,0.0,0.0,1,2020.0,1,1,1,1.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,0,1,1,1,3,4
121247,46324,62.0,0.0,0.0,0.0,1,2011.0,1,1,1,7.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,0,1,1,1,3,4
121248,46324,62.0,0.0,0.0,0.0,1,2002.0,1,4,2,8.0,35,1,1,1,1,3,1,1,1,0,4,3,17,5,7,2020,3.0,0,1,1,1,3,4
121410,60623,47.0,0.0,0.0,0.0,1,2020.0,7,2,1,11.0,30,1,1,1,1,2,1,1,1,0,1,2,13,5,7,2020,0.0,1,1,1,1,3,4
121532,60651,33.0,0.0,0.0,0.0,1,2002.0,2,2,1,1.0,30,2,1,1,1,3,1,1,1,0,2,2,8,6,7,2020,0.0,0,1,1,1,1,3
121533,60651,33.0,0.0,0.0,0.0,1,2016.0,1,2,3,2.0,30,2,1,1,1,3,1,1,1,0,2,2,8,6,7,2020,0.0,0,1,1,1,1,3
121795,60624,38.0,0.0,0.0,0.0,1,2003.0,1,1,1,4.0,30,0,0,1,1,4,0,1,1,0,3,2,13,6,7,2020,0.0,1,1,1,0,3,3
121833,60624,19.0,0.0,0.0,0.0,1,2011.0,1,2,1,1.0,30,2,1,1,1,1,4,1,1,0,3,2,12,6,7,2020,0.0,1,1,1,1,3,4
122290,60618,47.0,0.0,0.0,0.0,1,2016.0,1,3,3,1.0,30,1,1,1,1,3,0,1,1,0,3,2,17,6,7,2020,0.0,1,1,1,0,3,3
122291,60618,47.0,0.0,0.0,0.0,1,2007.0,1,3,3,2.0,30,1,1,1,1,3,0,1,1,0,3,2,17,6,7,2020,0.0,1,1,1,0,3,3
122518,60639,51.0,0.0,0.0,0.0,1,2020.0,1,3,1,2.0,30,2,1,1,1,3,0,1,1,0,3,2,13,5,7,2020,0.0,0,1,1,1,2,3
122623,60623,63.0,0.0,1.0,0.0,1,2012.0,1,7,2,11.0,30,1,1,1,1,2,0,1,1,0,1,2,11,5,7,2020,0.0,1,1,1,0,3,3
122654,60623,54.0,0.0,-1.0,0.0,1,2011.0,-1,-1,-1,-1.0,20,2,1,1,1,9,1,1,1,0,1,2,13,5,7,2020,2.0,1,1,1,1,2,2
122732,60644,31.0,0.0,0.0,0.0,1,2014.0,1,3,1,1.0,30,1,1,1,1,6,2,1,1,0,1,3,16,5,7,2020,0.0,0,1,1,0,3,4
122738,10012,22.0,0.0,1.0,0.0,1,2014.0,1,3,1,1.0,30,1,1,1,1,6,2,1,1,0,1,3,16,5,7,2020,0.0,1,1,1,0,3,4
122851,60629,39.0,0.0,0.0,0.0,1,2018.0,2,2,1,4.0,30,2,1,1,1,2,2,1,1,0,1,2,16,5,7,2020,0.0,0,1,1,1,3,3
122925,60629,30.0,0.0,0.0,0.0,1,2008.0,1,4,1,3.0,30,2,1,1,1,1,0,1,1,0,2,2,15,5,7,2020,0.0,0,1,1,1,3,4
123038,60623,22.0,0.0,0.0,0.0,1,2001.0,1,1,1,10.0,30,2,1,1,1,1,1,1,1,0,1,2,19,5,7,2020,0.0,0,1,1,1,2,3
123125,60641,33.0,0.0,0.0,0.0,1,2013.0,1,4,1,3.0,30,1,1,1,2,1,1,1,1,-1,2,2,22,5,7,2020,0.0,0,1,1,0,3,3
123138,60419,59.0,0.0,0.0,0.0,1,2008.0,1,4,1,11.0,30,0,0,1,2,4,2,1,1,0,1,2,22,5,7,2020,0.0,0,1,1,0,2,3
123157,60626,27.0,0.0,0.0,0.0,1,2018.0,2,2,2,8.0,30,2,1,1,2,2,1,1,1,0,2,3,22,5,7,2020,0.0,0,1,1,1,3,4
123158,60626,27.0,0.0,0.0,0.0,2,2004.0,2,1,5,8.0,30,2,1,1,2,2,1,1,1,0,2,3,22,5,7,2020,0.0,0,1,1,1,3,4
123225,60639,37.0,0.0,1.0,0.0,1,2003.0,2,3,10,2.0,35,1,1,1,2,2,0,1,1,0,2,4,23,5,7,2020,0.0,1,1,1,1,3,4
123226,60639,37.0,0.0,1.0,0.0,1,2017.0,1,2,4,1.0,35,1,1,1,2,2,0,1,1,0,2,4,23,5,7,2020,0.0,1,1,1,1,3,4
123227,60639,37.0,0.0,1.0,0.0,2,2005.0,3,4,5,3.0,35,1,1,1,2,2,0,1,1,0,2,4,23,5,7,2020,0.0,1,1,1,1,3,4
123228,60639,37.0,0.0,1.0,0.0,2,2007.0,2,4,5,1.0,35,1,1,1,2,2,0,1,1,0,2,4,23,5,7,2020,0.0,1,1,1,1,3,4
123260,60649,43.0,0.0,2.0,0.0,1,2012.0,1,2,2,2.0,35,2,1,1,3,2,4,1,1,0,1,2,23,5,7,2020,0.0,0,1,1,0,3,4
123557,60302,34.0,0.0,0.0,0.0,1,2012.0,1,3,1,1.0,30,2,1,1,1,1,1,1,1,0,1,2,14,5,7,2020,0.0,0,1,1,1,3,4
123621,60419,36.9,-1.0,3.0,0.0,1,2011.0,-1,4,1,-1.0,30,1,1,1,2,1,3,1,1,-1,3,2,21,5,7,2020,2.0,0,1,1,1,3,4
123622,60419,36.9,-1.0,3.0,0.0,1,2019.0,1,3,1,-1.0,30,1,1,1,2,1,3,1,1,-1,3,2,21,5,7,2020,2.0,0,1,1,1,3,4
123623,60632,61.0,-1.0,-1.0,0.0,1,2011.0,-1,4,1,-1.0,30,1,1,1,2,1,3,1,1,-1,3,2,21,5,7,2020,2.0,1,1,1,1,3,4
123624,60632,61.0,-1.0,-1.0,0.0,1,2019.0,1,3,1,-1.0,30,1,1,1,2,1,3,1,1,-1,3,2,21,5,7,2020,2.0,1,1,1,1,3,4
123726,30078,43.0,0.0,0.0,0.0,1,2009.0,1,3,6,4.0,30,1,1,1,1,4,0,1,1,0,1,2,13,6,7,2020,0.0,0,1,1,1,3,3
123727,30078,43.0,0.0,0.0,0.0,1,2020.0,4,3,1,7.0,30,1,1,1,1,4,0,1,1,0,1,2,13,6,7,2020,0.0,0,1,1,1,3,3
123842,60659,36.0,0.0,0.0,0.0,1,1997.0,2,1,3,7.0,25,1,0,1,1,3,1,1,1,0,1,2,15,6,7,2020,0.0,0,1,1,0,2,3
123976,60641,56.0,0.0,0.0,0.0,1,2008.0,1,3,1,1.0,30,1,1,1,2,2,1,1,1,0,3,2,21,6,7,2020,0.0,0,1,1,1,3,3
124133,60419,36.9,0.0,1.0,0.0,1,2011.0,1,4,1,1.0,30,1,1,1,2,5,5,1,1,0,2,2,1,7,8,2020,2.0,0,1,1,1,3,4
124157,60623,33.0,0.0,0.0,0.0,1,2011.0,1,3,1,11.0,30,2,1,1,1,1,0,1,1,0,3,2,7,7,8,2020,0.0,0,1,1,1,3,4
124272,0,36.9,0.0,-1.0,0.0,1,2011.0,1,4,1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,10,7,8,2020,2.0,0,1,1,1,1,4
124274,60640,46.0,-1.0,1.0,0.0,1,2011.0,1,4,1,3.0,30,1,1,1,1,5,0,1,1,0,2,2,10,7,8,2020,2.0,1,1,1,1,1,0
124304,0,36.0,0.0,2.0,0.0,1,2005.0,1,4,2,3.0,20,2,0,3,1,5,0,1,1,0,2,2,11,7,8,2020,1.0,0,1,1,1,3,4
124306,60652,26.0,-1.0,-1.0,0.0,1,2005.0,1,4,2,3.0,20,2,0,3,1,5,0,1,1,0,2,2,11,7,8,2020,1.0,0,1,1,1,3,0
124537,0,36.0,0.0,3.0,0.0,1,2016.0,3,4,1,-1.0,30,1,1,1,1,1,1,1,1,0,1,2,15,7,8,2020,1.0,0,1,1,1,2,4
124538,0,36.0,0.0,3.0,0.0,1,2019.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,1,2,15,7,8,2020,1.0,0,1,1,1,2,4
124539,60621,64.0,0.0,0.0,0.0,1,2016.0,3,4,1,-1.0,30,1,1,1,1,1,1,1,1,0,1,2,15,7,8,2020,1.0,0,1,1,1,2,4
124540,60621,64.0,0.0,0.0,0.0,1,2019.0,1,1,1,10.0,30,1,1,1,1,1,1,1,1,0,1,2,15,7,8,2020,1.0,0,1,1,1,2,4
124888,60608,25.0,0.0,0.0,0.0,1,2008.0,1,2,1,6.0,30,1,1,2,2,1,1,1,2,0,2,2,23,7,8,2020,0.0,1,1,1,1,3,4
124899,0,36.9,0.0,-1.0,0.0,1,2011.0,-1,1,1,1.0,30,1,1,1,2,5,3,1,1,0,1,2,4,6,7,2020,2.0,0,1,1,1,3,4
124901,0,46.0,-1.0,-1.0,0.0,1,2011.0,-1,1,1,1.0,30,1,1,1,2,5,3,1,1,0,1,2,4,6,7,2020,2.0,1,1,1,1,3,0
125079,60625,37.0,0.0,-1.0,0.0,1,2008.0,2,4,1,6.0,30,0,0,1,1,1,2,1,1,0,2,2,12,6,7,2020,0.0,0,1,1,1,3,3
125183,60625,17.0,0.0,0.0,0.0,1,2014.0,2,1,1,1.0,30,1,1,1,1,2,0,1,1,0,2,2,13,6,7,2020,0.0,0,1,1,0,2,3
125184,60625,17.0,0.0,0.0,0.0,1,2009.0,1,4,2,6.0,30,1,1,1,1,2,0,1,1,0,2,2,13,6,7,2020,0.0,0,1,1,0,2,3
125342,60406,35.0,0.0,0.0,0.0,1,2020.0,1,4,2,10.0,30,1,1,1,1,2,1,1,1,0,1,2,16,6,7,2020,0.0,1,1,1,1,3,4
125346,60644,38.0,1.0,0.0,0.0,1,2002.0,6,1,1,1.0,30,1,1,1,1,2,0,1,1,0,3,2,16,6,7,2020,0.0,1,1,1,1,3,4
125745,60620,25.0,-1.0,0.0,0.0,1,2011.0,1,3,2,-1.0,30,0,0,1,2,5,2,1,1,0,2,2,23,6,7,2020,2.0,0,1,1,1,2,0
125843,60619,26.0,0.0,1.0,0.0,1,2017.0,1,1,1,6.0,20,0,0,1,2,1,3,1,1,0,1,2,21,6,7,2020,0.0,0,1,1,0,3,3
125855,60636,26.0,0.0,1.0,0.0,1,2005.0,1,4,2,9.0,25,1,1,1,1,2,0,1,1,-1,1,2,17,6,7,2020,0.0,0,1,1,0,3,3
125889,60609,36.0,0.0,0.0,0.0,1,2003.0,1,2,3,8.0,30,1,1,1,1,3,9,2,1,0,1,2,18,6,7,2020,0.0,0,1,1,0,1,3
126096,0,36.9,0.0,2.0,0.0,1,2012.0,1,1,1,5.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,0,1,1,1,3,4
126097,0,36.9,0.0,2.0,0.0,2,2013.0,1,1,5,2.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,0,1,1,1,3,4
126098,0,36.9,0.0,2.0,0.0,2,2003.0,1,1,5,2.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,0,1,1,1,3,4
126099,60624,41.0,0.0,0.0,0.0,1,2011.0,1,2,1,1.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,1,1,1,1,3,4
126100,60624,41.0,0.0,0.0,0.0,1,2012.0,1,1,1,5.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,1,1,1,1,3,4
126101,60624,41.0,0.0,0.0,0.0,2,2013.0,1,1,5,2.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,1,1,1,1,3,4
126102,60624,41.0,0.0,0.0,0.0,2,2003.0,1,1,5,2.0,30,2,1,1,3,1,1,1,1,0,1,4,0,7,8,2020,2.0,1,1,1,1,3,4
126179,60620,37.0,0.0,0.0,0.0,1,2020.0,1,1,1,-1.0,30,1,1,1,1,1,1,1,1,0,1,2,12,7,8,2020,0.0,0,1,1,1,3,4
126180,60620,37.0,0.0,0.0,0.0,1,2019.0,2,2,1,1.0,30,1,1,1,1,1,1,1,1,0,1,2,12,7,8,2020,0.0,0,1,1,1,3,4
126283,60659,29.0,0.0,0.0,0.0,1,2011.0,1,4,1,4.0,30,1,1,1,1,7,0,1,1,0,2,2,18,7,8,2020,0.0,1,1,1,0,2,3
126396,60441,39.0,0.0,0.0,0.0,1,2007.0,3,1,3,7.0,45,1,1,2,2,3,0,1,2,0,1,2,22,7,8,2020,0.0,1,1,1,0,3,4
126429,60617,41.0,0.0,0.0,0.0,1,2012.0,1,1,3,1.0,30,1,1,2,2,1,0,1,2,0,1,4,23,7,8,2020,0.0,1,1,1,1,2,3
126590,60631,56.0,0.0,0.0,0.0,1,2013.0,1,4,1,1.0,30,2,2,2,2,1,0,1,2,0,2,2,23,7,8,2020,0.0,1,1,0,1,3,4
126591,60631,56.0,0.0,0.0,0.0,1,2018.0,4,1,1,6.0,30,2,2,2,2,1,0,1,2,0,2,2,23,7,8,2020,0.0,1,1,0,1,3,4
126610,60631,38.0,0.0,6.0,0.0,1,2002.0,1,3,1,1.0,25,0,0,2,2,10,4,1,2,0,1,1,0,1,8,2020,3.0,1,1,1,1,2,4
126630,60628,28.0,0.0,8.0,0.0,1,2009.0,2,4,3,10.0,30,1,1,2,2,4,5,1,2,0,2,2,21,7,8,2020,0.0,0,1,1,0,1,3
126708,60613,36.0,0.0,1.0,0.0,1,2007.0,2,2,1,1.0,30,0,0,3,1,6,0,1,1,0,2,2,7,1,8,2020,1.0,0,1,1,1,3,4
126709,60613,36.0,0.0,1.0,0.0,1,1996.0,1,4,1,1.0,30,0,0,3,1,6,0,1,1,0,2,2,7,1,8,2020,1.0,0,1,1,1,3,4
126710,60613,42.0,0.0,0.0,0.0,1,2007.0,2,2,1,1.0,30,0,0,3,1,6,0,1,1,0,2,2,7,1,8,2020,1.0,1,1,1,1,3,4
